"dt_partition","time_frame","dataset_name","X","N","rmse_flex_model","rmse_constraint_model","rmse_tailored_flex_lm","rmse_tailored_constr_lm"
"monthly","2014-3-","android",48,592,0.508496777868364,0.0324156476725192,0.0124299848711908,0.0192900270572429
"monthly","2014-3-","android",49,592,0.513154994930686,0.0321837724959998,0.0124067110758722,0.0191986822946395
"monthly","2014-3-","android",50,592,0.517718667842909,0.0319399950218447,0.0123795647018506,0.019079466938767
"monthly","2014-4-","android",2,505,0.0727390877427043,0.012911192725906,0.0138655224500026,0.0127752416423891
"monthly","2014-4-","android",3,505,0.0922455123107,0.0132485289089296,0.012408693866003,0.0126801762782895
"monthly","2014-4-","android",4,505,0.112738715135254,0.015148657443627,0.0121739165313592,0.013809127314129
"monthly","2014-4-","android",5,505,0.132104438869439,0.016760727307902,0.0117823740240892,0.0145189332320722
"monthly","2014-4-","android",6,505,0.149863826301715,0.0179585654452726,0.0113005832775878,0.0147334460823743
"monthly","2014-4-","android",7,505,0.167046254567872,0.0196400186025733,0.0111757493520646,0.0153945132232291
"monthly","2014-4-","android",8,505,0.183156657280152,0.0209574148587724,0.0105748105120015,0.0156346645016695
"monthly","2014-4-","android",9,505,0.198317454988755,0.0223344219233102,0.0102993114332059,0.0158849333414986
"monthly","2014-4-","android",10,505,0.212527621172826,0.0235377160567178,0.0101620245523886,0.0159990102691472
"monthly","2014-4-","android",11,505,0.226126042564762,0.0248807675350415,0.0104262497637828,0.0163895077291631
"monthly","2014-4-","android",12,505,0.239005000029584,0.0259146013348677,0.0102986034193935,0.0164425145572963
"monthly","2014-4-","android",13,505,0.25111827170056,0.0267108030170523,0.0101745625947509,0.0162228123403562
"monthly","2014-4-","android",14,505,0.262775524631485,0.0275128804346677,0.0101387985617941,0.0160518796876695
"monthly","2014-4-","android",15,505,0.274028995206834,0.0283624094493245,0.010346168775532,0.0161617189830625
"monthly","2014-4-","android",16,505,0.285312822811098,0.029502996254344,0.0104945545389043,0.0168109565055992
"monthly","2014-4-","android",17,505,0.29596425089947,0.0304128377086419,0.0107308841980973,0.0172167051975601
"monthly","2014-4-","android",18,505,0.306056295289846,0.0311147536625571,0.0110091547629157,0.0173786745873531
"monthly","2014-4-","android",19,505,0.316322225695457,0.0321013064997366,0.0109886746091574,0.0180417224767907
"monthly","2014-4-","android",20,505,0.325949013152554,0.0328079669346404,0.0110985313620926,0.018342543742359
"monthly","2014-4-","android",21,505,0.335142799054746,0.0333587880091667,0.0112277914007474,0.0184888742834606
"monthly","2014-4-","android",22,505,0.344212531516341,0.0339801942896933,0.0113074460064818,0.0188044159654648
"monthly","2014-4-","android",23,505,0.352934644048745,0.0344989189597561,0.0114160838181578,0.0190064975508507
"monthly","2014-4-","android",24,505,0.361247938643839,0.0348048645450942,0.01142196216344,0.0190306303922767
"monthly","2014-4-","android",25,505,0.369333015931457,0.035081521248678,0.011450147726423,0.0190766386143622
"monthly","2014-4-","android",26,505,0.37724377938229,0.0353567408374522,0.0114529507200973,0.0191472159599302
"monthly","2014-4-","android",27,505,0.384850528739119,0.0355298109797011,0.011493019815565,0.0191179831843543
"monthly","2014-4-","android",28,505,0.392234092916754,0.0356452921586157,0.0115171949491939,0.0190625165584386
"monthly","2014-4-","android",29,505,0.399444592756586,0.0357388754200918,0.0115025277289483,0.0189785088613675
"monthly","2014-4-","android",30,505,0.406596648768403,0.0359089245376623,0.0114707459977149,0.0189763719015679
"monthly","2014-4-","android",31,505,0.413497855336409,0.0360096135131739,0.0115140391729889,0.0189081903334926
"monthly","2014-4-","android",32,505,0.420161316928219,0.0360267004869161,0.0115622950993638,0.0187445518659533
"monthly","2014-4-","android",33,505,0.426769304654606,0.0360992875735401,0.0115866531000848,0.0186777827199323
"monthly","2014-4-","android",34,505,0.433290074456995,0.0362101302151959,0.0116168877268246,0.0186502740436177
"monthly","2014-4-","android",35,505,0.439661511620941,0.0362776123497357,0.01156487429962,0.0185590126214114
"monthly","2014-4-","android",36,505,0.445900470567989,0.0363153122490831,0.0114472830214738,0.0184212080676977
"monthly","2014-4-","android",37,505,0.451979795250308,0.0363541766721432,0.011449192498583,0.0182734168301809
"monthly","2014-4-","android",38,505,0.457889309197514,0.0363395249883616,0.0114683819762898,0.0181446272149697
"monthly","2014-4-","android",39,505,0.463640127740003,0.0362726151944993,0.0114552880258148,0.0179570335447285
"monthly","2014-4-","android",40,505,0.469352026180291,0.0362767924301959,0.0115028970585366,0.0178806507382772
"monthly","2014-4-","android",41,505,0.474973180185046,0.0362592621671778,0.0115078645687875,0.0178578320276261
"monthly","2014-4-","android",42,505,0.480457892297226,0.0362139357466972,0.0115304923373072,0.017833508236339
"monthly","2014-4-","android",43,505,0.485847026224497,0.0361495856661859,0.011492259616222,0.0177835992177588
"monthly","2014-4-","android",44,505,0.491106387788869,0.0360248595232453,0.0113852153509181,0.0176958472134459
"monthly","2014-4-","android",45,505,0.496268307096038,0.0359044559110641,0.0113205161577033,0.0176290336160373
"monthly","2014-4-","android",46,505,0.501333894313402,0.0357735909471433,0.0112588713557426,0.0175860094535824
"monthly","2014-4-","android",47,505,0.506228704175481,0.035587675158247,0.0112350617489539,0.0174671277034629
"monthly","2014-4-","android",48,505,0.511050997229852,0.0354120191559423,0.0112248752405185,0.017390626921617
"monthly","2014-4-","android",49,505,0.515778375500515,0.0352387059350937,0.0112413624087286,0.0173057560360545
"monthly","2014-4-","android",50,505,0.52036458359395,0.0350146771267719,0.0112517558079425,0.0171577336234529
"monthly","2014-5-","android",2,467,0.0642945001631725,0.00658772076244639,0.00862074957466038,0.00649887154109103
"monthly","2014-5-","android",3,467,0.0852164797628879,0.0072923816085899,0.00770902081100956,0.00692519413306678
"monthly","2014-5-","android",4,467,0.106303460877798,0.00936176653801587,0.00752685568763326,0.00746208359781731
"monthly","2014-5-","android",5,467,0.126522013483988,0.0118623295663928,0.00800429399673633,0.0082224370820048
"monthly","2014-5-","android",6,467,0.145263609961773,0.0140422021747107,0.00829641583949166,0.00884960479613169
"monthly","2014-5-","android",7,467,0.163181752255004,0.0164850631916399,0.00878296620044104,0.00987772226890273
"monthly","2014-5-","android",8,467,0.180275596770808,0.0187569711515613,0.0088472666392754,0.0109001320943313
"monthly","2014-5-","android",9,467,0.195759536777335,0.0206441620750581,0.00916391966580877,0.0115898220578923
"monthly","2014-5-","android",10,467,0.210199163018953,0.0221718213584723,0.00928093032956812,0.0119032047375153
"monthly","2014-5-","android",11,467,0.223992800137408,0.0237627117064189,0.00962200698464421,0.0122887499377245
"monthly","2014-5-","android",12,467,0.237185821611577,0.0252227002171409,0.00984766209125829,0.012601209947315
"monthly","2014-5-","android",13,467,0.249843561599628,0.0267134587572325,0.01036189939423,0.0131535648898928
"monthly","2014-5-","android",14,467,0.262118731581769,0.0281610219380909,0.0107354736861744,0.0137232543193745
"monthly","2014-5-","android",15,467,0.273838068261361,0.0294507161330058,0.0111317420243714,0.0143329530896829
"monthly","2014-5-","android",16,467,0.284966214165589,0.0305662433685023,0.0115564762725598,0.0148572832746574
"monthly","2014-5-","android",17,467,0.295548577296514,0.0315133887894788,0.0119839379178266,0.0152115728280749
"monthly","2014-5-","android",18,467,0.306056224397155,0.032557845172774,0.0122792884087223,0.0158014877540473
"monthly","2014-5-","android",19,467,0.316219110127304,0.0334547340482384,0.0123155329568516,0.0162294520971809
"monthly","2014-5-","android",20,467,0.325860052744927,0.0341777660206096,0.0124009857461118,0.016458720255003
"monthly","2014-5-","android",21,467,0.335204359696717,0.0348582148923291,0.0124890385803731,0.0166987173985329
"monthly","2014-5-","android",22,467,0.344401810225013,0.0355191533963526,0.0123649175392291,0.0169738990470409
"monthly","2014-5-","android",23,467,0.353236088764817,0.0360894014275124,0.0123566300335005,0.0172393724516031
"monthly","2014-5-","android",24,467,0.361614326101974,0.0364767577511204,0.0123913676310138,0.017318601919606
"monthly","2014-5-","android",25,467,0.369838994913981,0.0369321385884024,0.0125297479018874,0.0174846548799261
"monthly","2014-5-","android",26,467,0.377953588636488,0.0373664620754455,0.0124783527457221,0.0176582303960254
"monthly","2014-5-","android",27,467,0.385868272565595,0.0378054324233958,0.0124697195278322,0.0177865615889512
"monthly","2014-5-","android",28,467,0.393492647302071,0.0381784107168558,0.0125375999617926,0.0178220453113921
"monthly","2014-5-","android",29,467,0.400996151476151,0.0386181016340115,0.0127291973455798,0.0179532603339465
"monthly","2014-5-","android",30,467,0.40828596814309,0.0389121341211516,0.0126971801475003,0.0179885484410462
"monthly","2014-5-","android",31,467,0.41543867163312,0.0391540776030134,0.0125607905685881,0.0180435258787439
"monthly","2014-5-","android",32,467,0.42240034418507,0.0393679547869106,0.0124840226361327,0.0181184778228579
"monthly","2014-5-","android",33,467,0.429128957370079,0.0394949092428003,0.0124513768812092,0.0181972214513669
"monthly","2014-5-","android",34,467,0.435545168468137,0.039460759403745,0.0123920443451563,0.0181315740016839
"monthly","2014-5-","android",35,467,0.441835527007765,0.0394668254196247,0.012455505567132,0.0181203294601667
"monthly","2014-5-","android",36,467,0.447941343934599,0.0393784883308979,0.0124453157392628,0.0180803759805019
"monthly","2014-5-","android",37,467,0.45381417013366,0.0391981116389034,0.0124422861039464,0.017939419961738
"monthly","2014-5-","android",38,467,0.459601261042912,0.0390499643538965,0.0124673053584579,0.0178301166898691
"monthly","2014-5-","android",39,467,0.465352365193566,0.0389345852728943,0.012435046412841,0.0177626032892755
"monthly","2014-5-","android",40,467,0.47106789895322,0.0388761084013832,0.0124108661650077,0.0177620463680841
"monthly","2014-5-","android",41,467,0.476678842902054,0.0387978231573072,0.0123406266381908,0.0177420977410018
"monthly","2014-5-","android",42,467,0.482158887274205,0.0387040102953791,0.0123050356970295,0.017716298026476
"monthly","2014-5-","android",43,467,0.487462554155403,0.0385657160780398,0.0123244010736287,0.0176426135364041
"monthly","2014-5-","android",44,467,0.492676123566,0.0384200675179237,0.0123363263699661,0.017600307819609
"monthly","2014-5-","android",45,467,0.497749114873047,0.0382467593603695,0.0123905353776548,0.017554518588173
"monthly","2014-5-","android",46,467,0.502725510836549,0.0380240837720949,0.012365847388393,0.0175147064105261
"monthly","2014-5-","android",47,467,0.507650502618969,0.0378217700346027,0.012307272528979,0.0174772329886976
"monthly","2014-5-","android",48,467,0.512421098315524,0.0375749256657418,0.0122849210537206,0.0174207847934151
"monthly","2014-5-","android",49,467,0.517107251661964,0.0373715003678327,0.0123748258589831,0.0174041699846378
"monthly","2014-5-","android",50,467,0.521715321626056,0.0371694325842063,0.0124491000481895,0.0173726515080126
"monthly","2014-6-","android",2,508,0.0624266075215407,0.00676926771761131,0.0109380884347023,0.0049085150276866
"monthly","2014-6-","android",3,508,0.081048198320087,0.00619861111847492,0.00941026465648154,0.00557910764025063
"monthly","2014-6-","android",4,508,0.100917793748422,0.00612493973779683,0.00818553393804324,0.00611802218423675
"monthly","2014-6-","android",5,508,0.120193192148324,0.00696202647795037,0.007764999206919,0.00662502137869012
"monthly","2014-6-","android",6,508,0.138695332261497,0.00838046364616854,0.00779138083929195,0.00707390517978714
"monthly","2014-6-","android",7,508,0.156804503243726,0.0104563864875546,0.0084390735016185,0.00793634161770543
"monthly","2014-6-","android",8,508,0.173434450818453,0.0123032605333633,0.00881152689617016,0.00864049510272899
"monthly","2014-6-","android",9,508,0.189180556055617,0.0140298075125203,0.00899915873058773,0.00926525125109028
"monthly","2014-6-","android",10,508,0.20327521929307,0.0152953641909988,0.00887682718905874,0.00936040616258367
"monthly","2014-6-","android",11,508,0.216982887071324,0.0166868939365275,0.00892939925194676,0.00968802337471557
"monthly","2014-6-","android",12,508,0.230095516615186,0.0180087201574462,0.00892936596330024,0.0099401932462399
"monthly","2014-6-","android",13,508,0.242545854021442,0.0192385955040333,0.00896483027441536,0.0101142971612164
"monthly","2014-6-","android",14,508,0.25448413138338,0.0204555119218524,0.00919334774423035,0.0104296149674111
"monthly","2014-6-","android",15,508,0.266297452300104,0.0217257586360709,0.00935590307236774,0.0108969037026657
"monthly","2014-6-","android",16,508,0.277584211476191,0.0229011228051265,0.00958987652858665,0.011350063206331
"monthly","2014-6-","android",17,508,0.288441407719348,0.0239586846623221,0.009780097395236,0.0117532265004426
"monthly","2014-6-","android",18,508,0.299031729515978,0.0250014903119019,0.00995937557469989,0.0122644523659436
"monthly","2014-6-","android",19,508,0.309400381841905,0.0260322278084125,0.0100436362506071,0.0128277253862022
"monthly","2014-6-","android",20,508,0.319255442764802,0.0269046654603379,0.0101681958489934,0.0132595695032454
"monthly","2014-6-","android",21,508,0.328727979953591,0.0276671641851579,0.0103047162586951,0.0136356042801
"monthly","2014-6-","android",22,508,0.337840027672012,0.0282933400507157,0.0103476863038988,0.013869638211392
"monthly","2014-6-","android",23,508,0.346586330758764,0.0287608747813296,0.0103306327531688,0.0140367035327423
"monthly","2014-6-","android",24,508,0.355227271225194,0.0292379326528941,0.0101267396858309,0.0142057427306857
"monthly","2014-6-","android",25,508,0.36336471784682,0.0296162896798343,0.0102708078604322,0.014263618535182
"monthly","2014-6-","android",26,508,0.371447642335825,0.0301112587732963,0.0104791881397615,0.0144866609686984
"monthly","2014-6-","android",27,508,0.379263089284118,0.030479622900877,0.0105503490887281,0.0145815389490015
"monthly","2014-6-","android",28,508,0.386921490007908,0.0308464011466554,0.0105985049721318,0.0146670215066233
"monthly","2014-6-","android",29,508,0.394343925517116,0.0311415822347262,0.0106465131650897,0.0147297976843313
"monthly","2014-6-","android",30,508,0.401609938165245,0.0314121101353158,0.0106340300282495,0.0147691258636596
"monthly","2014-6-","android",31,508,0.408664728807144,0.0316625676216397,0.0107012534083018,0.0147953903985952
"monthly","2014-6-","android",32,508,0.415564652230631,0.0318871538754978,0.0107459163436784,0.0148163611478678
"monthly","2014-6-","android",33,508,0.422305789435626,0.0320783735390345,0.0107731199389183,0.014828209919798
"monthly","2014-6-","android",34,508,0.428900528150598,0.0322697621216469,0.010828354616342,0.0148287342651194
"monthly","2014-6-","android",35,508,0.435488397698744,0.0325002379914002,0.0107666508443688,0.0149210441060615
"monthly","2014-6-","android",36,508,0.441790831528017,0.0326446210077622,0.0108253125703088,0.0149434796802406
"monthly","2014-6-","android",37,508,0.448051210684352,0.0328197434541401,0.0108394729327593,0.0150462096415782
"monthly","2014-6-","android",38,508,0.454164576577903,0.032983392991787,0.0108919621750175,0.0151347437263136
"monthly","2014-6-","android",39,508,0.460110305215514,0.0330949196138933,0.0109166076686816,0.015150561151072
"monthly","2014-6-","android",40,508,0.465929817048372,0.0331415130345507,0.0108288690806407,0.015108735401899
"monthly","2014-6-","android",41,508,0.471656871830464,0.033203175228211,0.0107556774731294,0.0150793482352517
"monthly","2014-6-","android",42,508,0.477266232840099,0.0332863168791844,0.0108023540103429,0.0151101796442233
"monthly","2014-6-","android",43,508,0.482738386657386,0.0333014210965462,0.0108055756480018,0.0151282819938615
"monthly","2014-6-","android",44,508,0.488053615445896,0.0332817080559783,0.0108688385389493,0.0151389883924604
"monthly","2014-6-","android",45,508,0.493340151010523,0.0332820476188314,0.0108598183663959,0.0151753055584958
"monthly","2014-6-","android",46,508,0.498459011167142,0.0332325270578709,0.0108962224490022,0.0151941070022373
"monthly","2014-6-","android",47,508,0.503448019437898,0.0331815485973427,0.0109976184433659,0.0151914381321047
"monthly","2014-6-","android",48,508,0.508392649084608,0.0331247715669378,0.0109904446249585,0.0151670999934224
"monthly","2014-6-","android",49,508,0.513190192387816,0.033082427663104,0.0111205838318331,0.015121412494399
"monthly","2014-6-","android",50,508,0.51792358966239,0.0330421523339786,0.0112547029070927,0.0151264738165273
"monthly","2014-7-","android",2,574,0.0641293344854318,0.00745957713272443,0.00864382784636888,0.00684647737442002
"monthly","2014-7-","android",3,574,0.0843059316850182,0.00760621273121786,0.00829540947929991,0.00760412313400417
"monthly","2014-7-","android",4,574,0.104598734270574,0.00852486520175943,0.00818962856787293,0.00797050464302572
"monthly","2014-7-","android",5,574,0.124289127714015,0.0100882461586969,0.0084544325339051,0.00835332532070554
"monthly","2014-7-","android",6,574,0.14281677980552,0.0116842490808503,0.00873977206845517,0.00869119521293884
"monthly","2014-7-","android",7,574,0.159769766696123,0.0133256894432628,0.00894215602724343,0.00901421587814035
"monthly","2014-7-","android",8,574,0.175994407085862,0.0148929279620691,0.00898392840791741,0.00918018622338804
"monthly","2014-7-","android",9,574,0.19100166365943,0.0163987187633552,0.00915467870102716,0.00930019401682159
"monthly","2014-7-","android",10,574,0.205156813258172,0.017696363693743,0.00929549545671557,0.00935395969219303
"monthly","2014-7-","android",11,574,0.218828705050444,0.019077192740685,0.00950169202017801,0.00945846327758355
"monthly","2014-7-","android",12,574,0.232099803965322,0.0204644977981329,0.00976384562947885,0.00978453684182822
"monthly","2014-7-","android",13,574,0.244658097973958,0.0216121103725381,0.00986773338642097,0.0100017831565466
"monthly","2014-7-","android",14,574,0.256731859264656,0.0226732117007994,0.0098722970749371,0.0101580364042389
"monthly","2014-7-","android",15,574,0.268348189919399,0.0237636415467375,0.0100605100872085,0.0104987642871402
"monthly","2014-7-","android",16,574,0.27953148413335,0.0247435823330676,0.010110190559348,0.0107505809546134
"monthly","2014-7-","android",17,574,0.290138614268892,0.0256320670084795,0.010291804894577,0.0109419963105813
"monthly","2014-7-","android",18,574,0.300309105742656,0.026408751332472,0.010418442579922,0.0110015341930787
"monthly","2014-7-","android",19,574,0.310280160308555,0.0272032776299493,0.0105068927298461,0.0112141605183701
"monthly","2014-7-","android",20,574,0.320011614092519,0.0279804343589113,0.0105506671157075,0.0114466513322392
"monthly","2014-7-","android",21,574,0.329414130157084,0.0287066097147838,0.0107006772996448,0.0117544981140792
"monthly","2014-7-","android",22,574,0.338563144476498,0.029387719465543,0.0108317579052007,0.0120523441002215
"monthly","2014-7-","android",23,574,0.347525254925848,0.0300299789630474,0.0108887452536368,0.0123922742182529
"monthly","2014-7-","android",24,574,0.356220320737495,0.030598510509815,0.0109016477434569,0.0127105374309591
"monthly","2014-7-","android",25,574,0.364544596114518,0.0310986326684829,0.01105521885254,0.0129875975675365
"monthly","2014-7-","android",26,574,0.372636715955975,0.0315350828472861,0.0111676553963908,0.0132336575583058
"monthly","2014-7-","android",27,574,0.380520101884163,0.0319629397912781,0.0113099032035486,0.0134599760156664
"monthly","2014-7-","android",28,574,0.38799967578608,0.0322157690373212,0.0114871519992445,0.0135846137839923
"monthly","2014-7-","android",29,574,0.395349141824245,0.0324328739064876,0.0115557313011074,0.0137119890981301
"monthly","2014-7-","android",30,574,0.40255782614429,0.0325925881763025,0.0115546645526184,0.0138941206230535
"monthly","2014-7-","android",31,574,0.409550074976402,0.0327153457661049,0.0116230283043258,0.0140735854436968
"monthly","2014-7-","android",32,574,0.416372618984987,0.03279915193338,0.0116738113980096,0.0142477319866239
"monthly","2014-7-","android",33,574,0.423097843557538,0.0329266062969316,0.0117452291761515,0.0144516601303626
"monthly","2014-7-","android",34,574,0.429598854003602,0.032988442083147,0.0118484087440676,0.0146030750666152
"monthly","2014-7-","android",35,574,0.435853191276574,0.0330402769587705,0.0121042555633941,0.0146921020547492
"monthly","2014-7-","android",36,574,0.442064278290342,0.0331282744253271,0.0123123796194257,0.0148263779959622
"monthly","2014-7-","android",37,574,0.448205706259445,0.0332668863672294,0.0125435896747799,0.014999983203501
"monthly","2014-7-","android",38,574,0.454195000376052,0.0333370072254983,0.0127005835135237,0.0151367041821472
"monthly","2014-7-","android",39,574,0.46016679455747,0.0334367600395757,0.0127863792316259,0.0153190128488493
"monthly","2014-7-","android",40,574,0.465999366867206,0.0334955510469803,0.0128506627513267,0.0155053125999843
"monthly","2014-7-","android",41,574,0.471703214481329,0.0335358338333612,0.0129239719161413,0.0156926099378662
"monthly","2014-7-","android",42,574,0.477321688795919,0.033560016717796,0.012931504246306,0.0158741425953632
"monthly","2014-7-","android",43,574,0.482871307810017,0.0335848652756889,0.0128817208902999,0.0160426661229379
"monthly","2014-7-","android",44,574,0.488266811983313,0.033553603054554,0.0127871621244125,0.0161343194908359
"monthly","2014-7-","android",45,574,0.493474127051765,0.0335161715161562,0.0128246756496448,0.0161724825464199
"monthly","2014-7-","android",46,574,0.498595831501438,0.0334853632392226,0.0128851579687562,0.0162391226137617
"monthly","2014-7-","android",47,574,0.50365176788726,0.0334531522242806,0.0128999188611076,0.016302373491676
"monthly","2014-7-","android",48,574,0.508626083725056,0.033386785089399,0.0128367206475246,0.0163643749595505
"monthly","2014-7-","android",49,574,0.513498620752553,0.0333067876051409,0.0127756769369159,0.0164267105128239
"monthly","2014-7-","android",50,574,0.51823896967262,0.0332108309534991,0.0127636941223719,0.0164670821984457
"monthly","2014-8-","android",2,543,0.064128889288647,0.00933189371074034,0.0104594489753692,0.00932175142874385
"monthly","2014-8-","android",3,543,0.0859547013502561,0.00989761643862317,0.00952975219770183,0.00919711741209036
"monthly","2014-8-","android",4,543,0.107732666641335,0.0117600030400249,0.00956246734208497,0.00937912820790899
"monthly","2014-8-","android",5,543,0.128100006220067,0.0139049835821131,0.00972195604984638,0.00970891325162556
"monthly","2014-8-","android",6,543,0.146306468964281,0.0156941247629247,0.00950507269933265,0.00955989966917559
"monthly","2014-8-","android",7,543,0.163969353351046,0.0177779628972685,0.00971343778821333,0.00988229480473121
"monthly","2014-8-","android",8,543,0.180181253705687,0.0194998823577035,0.00980552916451035,0.0100099842325852
"monthly","2014-8-","android",9,543,0.195290790526325,0.0211312582815743,0.0101793773841542,0.0102981224747912
"monthly","2014-8-","android",10,543,0.210129563284214,0.0228082115120589,0.0103901482972253,0.010832796861058
"monthly","2014-8-","android",11,543,0.22371570925609,0.0240950621291139,0.010664608407352,0.0111806200820708
"monthly","2014-8-","android",12,543,0.23658293406727,0.025168352938797,0.0107373309633159,0.0113374345119241
"monthly","2014-8-","android",13,543,0.248855793557624,0.0262055100206472,0.0109284480377716,0.0115895997890976
"monthly","2014-8-","android",14,543,0.260731671390989,0.02723168534834,0.0111097266806807,0.0119194946691731
"monthly","2014-8-","android",15,543,0.272033172736186,0.0280911482058485,0.0112725818011658,0.0121490292412863
"monthly","2014-8-","android",16,543,0.282995498370896,0.0289511678994876,0.0114772680019147,0.0124659290612908
"monthly","2014-8-","android",17,543,0.293660389143147,0.0297654160665405,0.0115684302560351,0.0127778926983068
"monthly","2014-8-","android",18,543,0.303841642989117,0.0303869465552009,0.0116170192302584,0.0129868869252529
"monthly","2014-8-","android",19,543,0.31359814624245,0.0309346066089424,0.0117477019982822,0.0132262348666681
"monthly","2014-8-","android",20,543,0.323015017028168,0.031444954142697,0.0119340268997772,0.0134401709505874
"monthly","2014-8-","android",21,543,0.332150533156924,0.0319719260026469,0.0121913872214877,0.0136503589859916
"monthly","2014-8-","android",22,543,0.341157886645018,0.0325506067780331,0.0124320216275001,0.0139797476189519
"monthly","2014-8-","android",23,543,0.350042297838274,0.033117701842325,0.0125314711614341,0.0143567748992574
"monthly","2014-8-","android",24,543,0.358425273821428,0.0335495058737341,0.0127906926081216,0.014578903960996
"monthly","2014-8-","android",25,543,0.366534591210705,0.0339176411753755,0.013039187208293,0.0147481609750589
"monthly","2014-8-","android",26,543,0.374624163207315,0.0343497633782696,0.0131857841461885,0.0150073240011856
"monthly","2014-8-","android",27,543,0.382489229582569,0.0346976262592521,0.0132618390972544,0.0152296274695831
"monthly","2014-8-","android",28,543,0.389967320637374,0.0349359575561311,0.0134362794694188,0.0153164303459095
"monthly","2014-8-","android",29,543,0.397297063522494,0.0351277278656051,0.0135740679808575,0.0155041173026779
"monthly","2014-8-","android",30,543,0.404492958811783,0.0353052448226787,0.0136799460465168,0.015732676142948
"monthly","2014-8-","android",31,543,0.411456142825884,0.0353497199073609,0.0136159153466451,0.0158293677809299
"monthly","2014-8-","android",32,543,0.418275613145754,0.0353860596076129,0.013549561103256,0.0159411253503011
"monthly","2014-8-","android",33,543,0.424906940493771,0.0354108993137731,0.0135392557560715,0.0160453239465622
"monthly","2014-8-","android",34,543,0.431345361157283,0.0354058122267454,0.0135786454135774,0.01613951185158
"monthly","2014-8-","android",35,543,0.437709463448397,0.0353766647709783,0.013492765017122,0.016241830524544
"monthly","2014-8-","android",36,543,0.443877741199458,0.0353383069242442,0.0135091974410746,0.0163359659882769
"monthly","2014-8-","android",37,543,0.449940896347056,0.0352751433596385,0.0134285060888189,0.0163898176218365
"monthly","2014-8-","android",38,543,0.455944391583246,0.0352769786466208,0.0134034276797391,0.0164949488490068
"monthly","2014-8-","android",39,543,0.461813217969374,0.0352651920672665,0.0134074707957024,0.0166060164606689
"monthly","2014-8-","android",40,543,0.467499644920047,0.0351964724592986,0.0134074670397986,0.0166581647698723
"monthly","2014-8-","android",41,543,0.473108184086606,0.0351137229599548,0.0133107191829872,0.0166725568915142
"monthly","2014-8-","android",42,543,0.478569903809148,0.0350132100693716,0.0132536406421008,0.0166731740123788
"monthly","2014-8-","android",43,543,0.483944282135469,0.0349174889993068,0.013181066522874,0.016671325936268
"monthly","2014-8-","android",44,543,0.489213768191675,0.0348107893491417,0.0130958606218774,0.0166488653299613
"monthly","2014-8-","android",45,543,0.494393557293176,0.0347118725611415,0.0130056180813738,0.0166020218602455
"monthly","2014-8-","android",46,543,0.499589749570983,0.0346591233328663,0.0128431809715986,0.0166175181551782
"monthly","2014-8-","android",47,543,0.504624451933015,0.0345543498392871,0.0127158115799979,0.016617786883895
"monthly","2014-8-","android",48,543,0.509570925429667,0.0344592926460086,0.0126200173094368,0.0166170603605747
"monthly","2014-8-","android",49,543,0.51433092874767,0.0342744310413574,0.0125149908518376,0.0165389291591763
"monthly","2014-8-","android",50,543,0.519068022638917,0.0341535786070226,0.012444459109064,0.0165147155802609
"monthly","2014-9-","android",2,525,0.0630196356692858,0.00984441112559642,0.0168244226961381,0.00968071363856202
"monthly","2014-9-","android",3,525,0.0828052623018326,0.00958493720596497,0.0125117377060647,0.00939887678973543
"monthly","2014-9-","android",4,525,0.104267018958782,0.0101743864081235,0.0111507663355519,0.00868223209653382
"monthly","2014-9-","android",5,525,0.124569980306058,0.0118327744823101,0.01051137427491,0.00846451660374633
"monthly","2014-9-","android",6,525,0.143578171612746,0.0138017254456511,0.0104230841018259,0.00857649050744359
"monthly","2014-9-","android",7,525,0.161017507264393,0.0156616818056719,0.0103908924534903,0.00882863859015217
"monthly","2014-9-","android",8,525,0.177320640545226,0.0173574340355504,0.0101053608264761,0.00894053406927779
"monthly","2014-9-","android",9,525,0.192450631214755,0.0189343903955753,0.00996435244090129,0.00914070857580041
"monthly","2014-9-","android",10,525,0.206985144980381,0.0204379682447652,0.00982571507927322,0.00926539575448569
"monthly","2014-9-","android",11,525,0.22050382064479,0.0217391976156072,0.00953126091671029,0.00920073039462176
"monthly","2014-9-","android",12,525,0.233498228776401,0.0230637308994836,0.009412306598219,0.00929526071483636
"monthly","2014-9-","android",13,525,0.245991177425623,0.0243861110845534,0.00951945518270337,0.00955925204001303
"monthly","2014-9-","android",14,525,0.258141787773858,0.0256385941365442,0.00959523076529816,0.00978525428218202
"monthly","2014-9-","android",15,525,0.269596264990667,0.0267004439497295,0.00972156943295534,0.0100047000330451
"monthly","2014-9-","android",16,525,0.280948750711805,0.027757340819156,0.00991929747194164,0.0104072270891772
"monthly","2014-9-","android",17,525,0.291775015163618,0.0287005092997822,0.0101502821130456,0.0108251100253006
"monthly","2014-9-","android",18,525,0.3022332498211,0.0296243651966483,0.0103589512014608,0.011218287838003
"monthly","2014-9-","android",19,525,0.312130704770792,0.0304123010615958,0.0104687478334972,0.0113822337145737
"monthly","2014-9-","android",20,525,0.321771321787288,0.0311652052605879,0.0105626960491971,0.0115451209716496
"monthly","2014-9-","android",21,525,0.331180965181545,0.0318332093510019,0.0105988873095649,0.0117219075489556
"monthly","2014-9-","android",22,525,0.340234933027477,0.0324336783241952,0.010609149489688,0.0118112702938733
