"","b","X","N"
"b3102",-0.655578345344186,17,1830
"b3103",-0.652817452682687,18,1830
"b3104",-0.650394031753802,19,1830
"b3105",-0.648230625470355,20,1830
"b3106",-0.646403182580757,21,1830
"b3107",-0.644801155286688,22,1830
"b3108",-0.643429036072623,23,1830
"b3109",-0.642094596771267,24,1830
"b3110",-0.641000885872581,25,1830
"b3111",-0.640002017922521,26,1830
"b3112",-0.639126712693546,27,1830
"b3113",-0.63837414609541,28,1830
"b3114",-0.637714803930817,29,1830
"b3115",-0.637117815347838,30,1830
"b3116",-0.636505028665515,31,1830
"b3117",-0.636019075296181,32,1830
"b3118",-0.635557979468478,33,1830
"b3119",-0.635143571676903,34,1830
"b3120",-0.634789658229388,35,1830
"b3121",-0.634504792228871,36,1830
"b3122",-0.63428541677214,37,1830
"b3123",-0.634115149080316,38,1830
"b3124",-0.63398791518646,39,1830
"b3125",-0.633871494293698,40,1830
"b3126",-0.633796107484734,41,1830
"b3127",-0.63377295755502,42,1830
"b3128",-0.633769020748625,43,1830
"b3129",-0.633805928862575,44,1830
"b3130",-0.633824896378699,45,1830
"b3131",-0.633910810331099,46,1830
"b3132",-0.634025906506219,47,1830
"b3133",-0.634180242223368,48,1830
"b3134",-0.634317260537052,49,1830
"b3135",-0.634478982425697,50,1830
"b3136",-0.768358442040535,2,2020
"b3137",-0.743889650829574,3,2020
"b3138",-0.727528745331344,4,2020
"b3139",-0.71481974161018,5,2020
"b3140",-0.704718186551158,6,2020
"b3141",-0.695948960608907,7,2020
"b3142",-0.688671254417132,8,2020
"b3143",-0.682452204777116,9,2020
"b3144",-0.676828956806526,10,2020
"b3145",-0.671810501129499,11,2020
"b3146",-0.667187758705089,12,2020
"b3147",-0.662976786058427,13,2020
"b3148",-0.659220720383241,14,2020
"b3149",-0.656128406324752,15,2020
"b3150",-0.653278537453059,16,2020
"b3151",-0.650642952119911,17,2020
"b3152",-0.648186011286008,18,2020
"b3153",-0.645972608243172,19,2020
"b3154",-0.644010095164973,20,2020
"b3155",-0.642244964933426,21,2020
"b3156",-0.640616388820652,22,2020
"b3157",-0.639126609727808,23,2020
"b3158",-0.637860798270016,24,2020
"b3159",-0.636683858081141,25,2020
"b3160",-0.63561797537965,26,2020
"b3161",-0.634674822487301,27,2020
"b3162",-0.633838223358137,28,2020
"b3163",-0.633115207565022,29,2020
"b3164",-0.632423723687821,30,2020
"b3165",-0.631838836876342,31,2020
"b3166",-0.631315608786882,32,2020
"b3167",-0.630860404547312,33,2020
"b3168",-0.630463729190686,34,2020
"b3169",-0.630121566647357,35,2020
"b3170",-0.629845220160375,36,2020
"b3171",-0.629608301920837,37,2020
"b3172",-0.629407259424313,38,2020
"b3173",-0.629282770900265,39,2020
"b3174",-0.629180093236354,40,2020
"b3175",-0.629057015438065,41,2020
"b3176",-0.628980229399634,42,2020
"b3177",-0.628903624508709,43,2020
"b3178",-0.628856093246314,44,2020
"b3179",-0.628829169928431,45,2020
"b3180",-0.628814069642174,46,2020
"b3181",-0.628840779343826,47,2020
"b3182",-0.628881944095847,48,2020
"b3183",-0.629004103831733,49,2020
"b3184",-0.629177963531488,50,2020
"b3185",-0.785155390129138,2,2243
"b3186",-0.765522703170754,3,2243
"b3187",-0.751086251153496,4,2243
"b3188",-0.739134641695062,5,2243
"b3189",-0.72819356737113,6,2243
"b3190",-0.718675969116464,7,2243
"b3191",-0.710547468633749,8,2243
"b3192",-0.703273598732852,9,2243
"b3193",-0.696972287672674,10,2243
"b3194",-0.691230633732755,11,2243
"b3195",-0.686088830916282,12,2243
"b3196",-0.681552491627609,13,2243
"b3197",-0.677401133813029,14,2243
"b3198",-0.673885041932454,15,2243
"b3199",-0.6707638070266,16,2243
"b3200",-0.667999010279339,17,2243
"b3201",-0.665439097494054,18,2243
"b3202",-0.66313489779885,19,2243
"b3203",-0.660948809287761,20,2243
"b3204",-0.658961427471052,21,2243
"b3205",-0.657208735560279,22,2243
"b3206",-0.655642500824172,23,2243
"b3207",-0.654194528120965,24,2243
"b3208",-0.652917450347084,25,2243
"b3209",-0.651662550697345,26,2243
"b3210",-0.650620203420409,27,2243
"b3211",-0.649655082668443,28,2243
"b3212",-0.648799349937021,29,2243
"b3213",-0.648018852693123,30,2243
"b3214",-0.647275846063314,31,2243
"b3215",-0.646627867932429,32,2243
"b3216",-0.646061550123243,33,2243
"b3217",-0.645583342478245,34,2243
"b3218",-0.645147679095467,35,2243
"b3219",-0.644776975746785,36,2243
"b3220",-0.644446420034713,37,2243
"b3221",-0.644201597196843,38,2243
"b3222",-0.643971459527208,39,2243
"b3223",-0.643801506703825,40,2243
"b3224",-0.643652392331316,41,2243
"b3225",-0.643583622258911,42,2243
"b3226",-0.64354453885302,43,2243
"b3227",-0.643536807843177,44,2243
"b3228",-0.643576079950249,45,2243
"b3229",-0.643598858212909,46,2243
"b3230",-0.643620697449009,47,2243
"b3231",-0.643688613317036,48,2243
"b3232",-0.643748420465446,49,2243
"b3233",-0.643857555937944,50,2243
"b3234",-0.769885651474736,2,1802
"b3235",-0.748637563901016,3,1802
"b3236",-0.732775701064275,4,1802
"b3237",-0.7228041743802,5,1802
"b3238",-0.713838023826481,6,1802
"b3239",-0.706473187859449,7,1802
"b3240",-0.700613722191507,8,1802
"b3241",-0.695828609261386,9,1802
"b3242",-0.691370148951354,10,1802
"b3243",-0.687304838233537,11,1802
"b3244",-0.683242697341672,12,1802
"b3245",-0.679564839084356,13,1802
"b3246",-0.676074924186984,14,1802
"b3247",-0.672842949991506,15,1802
"b3248",-0.669863477786383,16,1802
"b3249",-0.667084480618432,17,1802
"b3250",-0.664434498543902,18,1802
"b3251",-0.662003996331843,19,1802
"b3252",-0.659731723794332,20,1802
"b3253",-0.657525156853666,21,1802
"b3254",-0.655547391280571,22,1802
"b3255",-0.653699786518337,23,1802
"b3256",-0.651981396068885,24,1802
"b3257",-0.650264892046676,25,1802
"b3258",-0.648624526934282,26,1802
"b3259",-0.647111703598004,27,1802
"b3260",-0.645764032586913,28,1802
"b3261",-0.64450224416235,29,1802
"b3262",-0.643346721807703,30,1802
"b3263",-0.642356465235323,31,1802
"b3264",-0.641456906518451,32,1802
"b3265",-0.640591868626859,33,1802
"b3266",-0.639789074895816,34,1802
"b3267",-0.639109230553969,35,1802
"b3268",-0.638460757195078,36,1802
"b3269",-0.637890741028722,37,1802
"b3270",-0.637440381959584,38,1802
"b3271",-0.636975360839109,39,1802
"b3272",-0.636513904915313,40,1802
"b3273",-0.636044869626304,41,1802
"b3274",-0.635584208843664,42,1802
"b3275",-0.635085418696747,43,1802
"b3276",-0.634717749621533,44,1802
"b3277",-0.63445180090575,45,1802
"b3278",-0.634188124092512,46,1802
"b3279",-0.633968544552708,47,1802
"b3280",-0.633784290595905,48,1802
"b3281",-0.633570055315685,49,1802
"b3282",-0.633391548902567,50,1802
"b3283",-0.773194589188816,2,1826
"b3284",-0.757875812509766,3,1826
"b3285",-0.744068029891719,4,1826
"b3286",-0.732989444539485,5,1826
"b3287",-0.722991654480708,6,1826
"b3288",-0.714159755277788,7,1826
"b3289",-0.706332105610369,8,1826
"b3290",-0.699574957468159,9,1826
"b3291",-0.693833187002779,10,1826
"b3292",-0.688600450183138,11,1826
"b3293",-0.683839742568272,12,1826
"b3294",-0.679674588524534,13,1826
"b3295",-0.675906357764928,14,1826
"b3296",-0.6725241606068,15,1826
"b3297",-0.669496246482452,16,1826
"b3298",-0.666732652449917,17,1826
"b3299",-0.6643582275452,18,1826
"b3300",-0.662181633803243,19,1826
"b3301",-0.660147496299078,20,1826
"b3302",-0.65838061221249,21,1826
"b3303",-0.65685476244116,22,1826
"b3304",-0.655365004967899,23,1826
"b3305",-0.654012497581806,24,1826
"b3306",-0.652761368609914,25,1826
"b3307",-0.651497142380577,26,1826
"b3308",-0.650315265379642,27,1826
"b3309",-0.649281190754247,28,1826
"b3310",-0.64823792421475,29,1826
"b3311",-0.647249758589616,30,1826
"b3312",-0.646334682074872,31,1826
"b3313",-0.645548072269164,32,1826
"b3314",-0.64482514452864,33,1826
"b3315",-0.644163038873592,34,1826
"b3316",-0.643504814750771,35,1826
"b3317",-0.642865923556569,36,1826
"b3318",-0.642325039405442,37,1826
"b3319",-0.64185369657276,38,1826
"b3320",-0.641465206215459,39,1826
"b3321",-0.641125061568689,40,1826
"b3322",-0.640810138101852,41,1826
"b3323",-0.640486005248198,42,1826
"b3324",-0.640198961023779,43,1826
"b3325",-0.639933759581299,44,1826
"b3326",-0.639751966681679,45,1826
"b3327",-0.639592019120301,46,1826
"b3328",-0.639408125897299,47,1826
"b3329",-0.63922218151095,48,1826
"b3330",-0.639004231131563,49,1826
"b3331",-0.638837662832281,50,1826
"b3332",-0.79773772520099,2,2330
"b3333",-0.780073501291017,3,2330
"b3334",-0.764604872905447,4,2330
"b3335",-0.751703423070378,5,2330
"b3336",-0.741130095787507,6,2330
"b3337",-0.731714219590161,7,2330
"b3338",-0.724235649580834,8,2330
"b3339",-0.717530405494589,9,2330
"b3340",-0.71157709583325,10,2330
"b3341",-0.706070355481505,11,2330
"b3342",-0.701154476771942,12,2330
"b3343",-0.696576940054524,13,2330
"b3344",-0.692495705291339,14,2330
"b3345",-0.689095503555735,15,2330
"b3346",-0.685865476533299,16,2330
"b3347",-0.682981213206068,17,2330
"b3348",-0.680311154037619,18,2330
"b3349",-0.677964824222113,19,2330
"b3350",-0.675798315573427,20,2330
"b3351",-0.67390297072078,21,2330
"b3352",-0.672258655015319,22,2330
"b3353",-0.670767723839476,23,2330
"b3354",-0.669469198171188,24,2330
"b3355",-0.66832335603289,25,2330
"b3356",-0.6672241136289,26,2330
"b3357",-0.666215138966097,27,2330
"b3358",-0.66525136744736,28,2330
"b3359",-0.664348767955185,29,2330
"b3360",-0.663478072632995,30,2330
"b3361",-0.662641924700467,31,2330
"b3362",-0.661842623495638,32,2330
"b3363",-0.661067212976665,33,2330
"b3364",-0.66033878232707,34,2330
"b3365",-0.659721613537859,35,2330
"b3366",-0.659183574930618,36,2330
"b3367",-0.658664721090358,37,2330
"b3368",-0.658166171122359,38,2330
"b3369",-0.65771615571002,39,2330
"b3370",-0.657280046411034,40,2330
"b3371",-0.656849583397626,41,2330
"b3372",-0.656471521732233,42,2330
"b3373",-0.656111671870796,43,2330
"b3374",-0.655806445324175,44,2330
"b3375",-0.655515464697848,45,2330
"b3376",-0.655229883219456,46,2330
"b3377",-0.655010926353001,47,2330
"b3378",-0.654832684822615,48,2330
"b3379",-0.654652646350883,49,2330
"b3380",-0.654495222666618,50,2330
"b3381",-0.77579435326397,2,2241
"b3382",-0.754993051090576,3,2241
"b3383",-0.738816159033138,4,2241
"b3384",-0.728167747533865,5,2241
"b3385",-0.719808468033597,6,2241
"b3386",-0.712774226218447,7,2241
"b3387",-0.706541435097952,8,2241
"b3388",-0.701009523657939,9,2241
"b3389",-0.695636257365658,10,2241
"b3390",-0.690685380355343,11,2241
"b3391",-0.686342815493462,12,2241
"b3392",-0.682322787488036,13,2241
"b3393",-0.678579400676343,14,2241
"b3394",-0.675322129494316,15,2241
"b3395",-0.67243796279732,16,2241
"b3396",-0.669717879546169,17,2241
"b3397",-0.667267789469971,18,2241
"b3398",-0.665035127794309,19,2241
"b3399",-0.66318105272491,20,2241
"b3400",-0.661600500021779,21,2241
"b3401",-0.660083558457528,22,2241
"b3402",-0.658716013170275,23,2241
"b3403",-0.657358055191882,24,2241
"b3404",-0.6560081016213,25,2241
"b3405",-0.654759979157085,26,2241
"b3406",-0.653624358266824,27,2241
"b3407",-0.652557586546247,28,2241
"b3408",-0.6516133369558,29,2241
"b3409",-0.650682619453173,30,2241
"b3410",-0.649746104584055,31,2241
"b3411",-0.648904392760883,32,2241
"b3412",-0.648139529744053,33,2241
"b3413",-0.647462648072412,34,2241
"b3414",-0.64686130651548,35,2241
"b3415",-0.646330511695362,36,2241
"b3416",-0.645894759829241,37,2241
"b3417",-0.645543035685288,38,2241
"b3418",-0.645316758000802,39,2241
"b3419",-0.645096079167905,40,2241
"b3420",-0.644897239715017,41,2241
"b3421",-0.644745664663598,42,2241
"b3422",-0.644615784035747,43,2241
"b3423",-0.644590224615427,44,2241
"b3424",-0.644570431149247,45,2241
"b3425",-0.644530437220001,46,2241
"b3426",-0.644522064712446,47,2241
"b3427",-0.644546933334727,48,2241
"b3428",-0.644625972503046,49,2241
"b3429",-0.644713390853039,50,2241
"b3430",-0.768452124705329,2,2936
"b3431",-0.753997395518575,3,2936
"b3432",-0.740966481007184,4,2936
"b3433",-0.73208518952437,5,2936
"b3434",-0.724697939485921,6,2936
"b3435",-0.717633913741982,7,2936
"b3436",-0.711204730428793,8,2936
"b3437",-0.705537435587646,9,2936
"b3438",-0.700150555169042,10,2936
"b3439",-0.695064296750443,11,2936
"b3440",-0.690226251250515,12,2936
"b3441",-0.685835451052285,13,2936
"b3442",-0.681847634495324,14,2936
"b3443",-0.67827692130486,15,2936
"b3444",-0.675015427484519,16,2936
"b3445",-0.672005594240054,17,2936
"b3446",-0.669243087045359,18,2936
"b3447",-0.666762977102562,19,2936
"b3448",-0.664413209273428,20,2936
"b3449",-0.662310973336159,21,2936
"b3450",-0.660438287877968,22,2936
"b3451",-0.658728968941125,23,2936
"b3452",-0.65721000376399,24,2936
"b3453",-0.655845103741444,25,2936
"b3454",-0.654527534347629,26,2936
"b3455",-0.653381709113319,27,2936
"b3456",-0.652310874857574,28,2936
"b3457",-0.651334518241589,29,2936
"b3458",-0.650477619166565,30,2936
"b3459",-0.649744484976119,31,2936
"b3460",-0.649039636226541,32,2936
"b3461",-0.64846247048821,33,2936
"b3462",-0.647928500518033,34,2936
"b3463",-0.647497336614268,35,2936
"b3464",-0.647099570978025,36,2936
"b3465",-0.646772408732517,37,2936
"b3466",-0.646493833358352,38,2936
"b3467",-0.646266135110056,39,2936
"b3468",-0.646071268616185,40,2936
"b3469",-0.645934195376624,41,2936
"b3470",-0.645866921817276,42,2936
"b3471",-0.645833572556588,43,2936
"b3472",-0.645841007608384,44,2936
"b3473",-0.645861962077953,45,2936
"b3474",-0.645932486435211,46,2936
"b3475",-0.646001994497076,47,2936
"b3476",-0.646145505611993,48,2936
"b3477",-0.646267847836734,49,2936
"b3478",-0.646446850974362,50,2936
"b3479",-0.774164952180663,2,2751
"b3480",-0.750810878745355,3,2751
"b3481",-0.73576410873968,4,2751
"b3482",-0.723200461020356,5,2751
"b3483",-0.713808555060564,6,2751
"b3484",-0.706202922171408,7,2751
"b3485",-0.699539204090017,8,2751
"b3486",-0.693466909936941,9,2751
"b3487",-0.687996665816547,10,2751
"b3488",-0.683237599653354,11,2751
"b3489",-0.679236148413436,12,2751
"b3490",-0.675508871906822,13,2751
"b3491",-0.672075278010347,14,2751
"b3492",-0.668909271879263,15,2751
"b3493",-0.666158251151385,16,2751
"b3494",-0.663707848574851,17,2751
"b3495",-0.661398528869939,18,2751
"b3496",-0.659214479511226,19,2751
"b3497",-0.65721927902511,20,2751
"b3498",-0.655500269256818,21,2751
"b3499",-0.654003879688667,22,2751
"b3500",-0.652667466076185,23,2751
"b3501",-0.65151426519362,24,2751
"b3502",-0.650512360508378,25,2751
"b3503",-0.649626956636712,26,2751
"b3504",-0.648818323631312,27,2751
"b3505",-0.648021439651087,28,2751
"b3506",-0.647282459120145,29,2751
"b3507",-0.646658275821649,30,2751
"b3508",-0.646090023412872,31,2751
"b3509",-0.645596699154281,32,2751
"b3510",-0.645165028578113,33,2751
"b3511",-0.644762846420816,34,2751
"b3512",-0.644424418658126,35,2751
"b3513",-0.644128996804542,36,2751
"b3514",-0.643894525135245,37,2751
"b3515",-0.643692435222901,38,2751
"b3516",-0.64355788836599,39,2751
"b3517",-0.643476556104791,40,2751
"b3518",-0.643443803262719,41,2751
"b3519",-0.643419616866508,42,2751
"b3520",-0.64341371187276,43,2751
"b3521",-0.643463348646173,44,2751
"b3522",-0.643568114717155,45,2751
"b3523",-0.643725033760688,46,2751
"b3524",-0.643900320860397,47,2751
"b3525",-0.644084979153226,48,2751
"b3526",-0.644281615950507,49,2751
"b3527",-0.644508534793927,50,2751
"b3528",-0.793445265248188,2,662
"b3529",-0.779083148022804,3,662
"b3530",-0.767468045657467,4,662
"b3531",-0.757898818613662,5,662
"b3532",-0.75063394947286,6,662
"b3533",-0.744227690005642,7,662
"b3534",-0.73871162775786,8,662
"b3535",-0.733791241055694,9,662
"b3536",-0.729323450011179,10,662
"b3537",-0.725245359061636,11,662
"b3538",-0.721522975140588,12,662
"b3539",-0.718073695058519,13,662
"b3540",-0.714801969132343,14,662
"b3541",-0.711665608439771,15,662
"b3542",-0.708713591731448,16,662
"b3543",-0.705867847306869,17,662
"b3544",-0.703120303112174,18,662
"b3545",-0.700424707944754,19,662
"b3546",-0.697781644518148,20,662
"b3547",-0.695188863017757,21,662
"b3548",-0.692675474385786,22,662
"b3549",-0.690193839168038,23,662
"b3550",-0.687799672725176,24,662
"b3551",-0.685430353532384,25,662
"b3552",-0.683086845511889,26,662
"b3553",-0.680796555353401,27,662
"b3554",-0.678615588173183,28,662
"b3555",-0.676450511248588,29,662
"b3556",-0.67431589667946,30,662
"b3557",-0.672238579300693,31,662
"b3558",-0.670201344828516,32,662
"b3559",-0.668203461108738,33,662
"b3560",-0.666236614008172,34,662
"b3561",-0.664264639520864,35,662
"b3562",-0.66231248122182,36,662
"b3563",-0.660401397157386,37,662
"b3564",-0.658544588735146,38,662
"b3565",-0.656703021672231,39,662
"b3566",-0.654860738613596,40,662
"b3567",-0.653017161908684,41,662
"b3568",-0.651234904715713,42,662
"b3569",-0.649426957576948,43,662
"b3570",-0.647675510195292,44,662
"b3571",-0.645956798660893,45,662
"b3572",-0.644241073125172,46,662
"b3573",-0.64249226365222,47,662
"b3574",-0.640727628716477,48,662
"b3575",-0.638986586490548,49,662
"b3576",-0.637270033214346,50,662
"b3577",-0.806135552752806,2,710
"b3578",-0.787186637887048,3,710
"b3579",-0.774232999852914,4,710
"b3580",-0.764835210284653,5,710
"b3581",-0.757040354518653,6,710
"b3582",-0.750564256886289,7,710
"b3583",-0.745271917035994,8,710
"b3584",-0.740514866518075,9,710
"b3585",-0.736389960804785,10,710
"b3586",-0.732633213382978,11,710
"b3587",-0.729057880804761,12,710
"b3588",-0.725698451756569,13,710
"b3589",-0.722497615339382,14,710
"b3590",-0.719431982258054,15,710
"b3591",-0.716485266212885,16,710
"b3592",-0.713600017339262,17,710
"b3593",-0.710815940805722,18,710
"b3594",-0.708111453264033,19,710
"b3595",-0.70540559930158,20,710
"b3596",-0.702682139705049,21,710
"b3597",-0.700040140453972,22,710
"b3598",-0.697478103716321,23,710
"b3599",-0.694996315504836,24,710
"b3600",-0.692576150011957,25,710
"b3601",-0.690213834452923,26,710
"b3602",-0.687859995949084,27,710
"b3603",-0.685535525399582,28,710
"b3604",-0.683262098795175,29,710
"b3605",-0.68103660152701,30,710
"b3606",-0.678869718521137,31,710
"b3607",-0.676762446546113,32,710
"b3608",-0.674711160121606,33,710
"b3609",-0.672736379950856,34,710
"b3610",-0.670852392725853,35,710
"b3611",-0.669036576675059,36,710
"b3612",-0.667207192731772,37,710
"b3613",-0.665427748402806,38,710
"b3614",-0.663639070868905,39,710
"b3615",-0.661874324996162,40,710
"b3616",-0.660126412056682,41,710
"b3617",-0.658333821250702,42,710
"b3618",-0.656552975222131,43,710
"b3619",-0.654799359068508,44,710
"b3620",-0.653053472011229,45,710
"b3621",-0.651328174335152,46,710
"b3622",-0.649625392169608,47,710
"b3623",-0.647874412514742,48,710
"b3624",-0.646155247774001,49,710
"b3625",-0.644436673388835,50,710
"b3626",-0.801070024167652,2,844
"b3627",-0.788273024641276,3,844
"b3628",-0.777488063879995,4,844
"b3629",-0.769296961885547,5,844
"b3630",-0.763133924184569,6,844
"b3631",-0.757707534691712,7,844
"b3632",-0.752500701845991,8,844
"b3633",-0.74785809573618,9,844
"b3634",-0.743643225273235,10,844
"b3635",-0.739611146101625,11,844
"b3636",-0.735823641220007,12,844
"b3637",-0.732351458152726,13,844
"b3638",-0.729124510544902,14,844
"b3639",-0.726009501031164,15,844
"b3640",-0.723001358128367,16,844
"b3641",-0.720218979117668,17,844
"b3642",-0.717592783428573,18,844
"b3643",-0.715086813140112,19,844
"b3644",-0.712718071870606,20,844
"b3645",-0.710410676343358,21,844
"b3646",-0.708193931074149,22,844
"b3647",-0.706020360064334,23,844
"b3648",-0.70394709010861,24,844
"b3649",-0.701894797927841,25,844
"b3650",-0.699863221623773,26,844
"b3651",-0.697826107960754,27,844
"b3652",-0.695819575690299,28,844
"b3653",-0.693916912773089,29,844
"b3654",-0.692091726593027,30,844
"b3655",-0.690295718853327,31,844
"b3656",-0.688502765137981,32,844
"b3657",-0.68672504777317,33,844
"b3658",-0.684967406621416,34,844
"b3659",-0.683236887999293,35,844
"b3660",-0.681536584534611,36,844
"b3661",-0.679889807530076,37,844
"b3662",-0.67824459816778,38,844
"b3663",-0.676614435277249,39,844
"b3664",-0.675008759167481,40,844
"b3665",-0.673468835712261,41,844
"b3666",-0.671918529029956,42,844
"b3667",-0.670401540989887,43,844
"b3668",-0.668906040889705,44,844
"b3669",-0.667400467167379,45,844
"b3670",-0.665922422784419,46,844
"b3671",-0.66443208975757,47,844
"b3672",-0.662987122364949,48,844
"b3673",-0.661533814361561,49,844
"b3674",-0.66011436772105,50,844
"b3675",-0.817703380065716,2,614
"b3676",-0.801003416623967,3,614
"b3677",-0.78897115917592,4,614
"b3678",-0.780157184610625,5,614
"b3679",-0.773266081407534,6,614
"b3680",-0.767031426893721,7,614
"b3681",-0.761458543313805,8,614
"b3682",-0.75646573787757,9,614
"b3683",-0.751719042120306,10,614
"b3684",-0.747389845538257,11,614
"b3685",-0.743233607059768,12,614
"b3686",-0.73927949218817,13,614
"b3687",-0.735526800077947,14,614
"b3688",-0.73190228047287,15,614
"b3689",-0.728413220546718,16,614
"b3690",-0.725146343134593,17,614
"b3691",-0.722005618026415,18,614
"b3692",-0.719013378339295,19,614
"b3693",-0.716079717380696,20,614
"b3694",-0.713228008065441,21,614
"b3695",-0.710494691733158,22,614
"b3696",-0.707798789940706,23,614
"b3697",-0.705173738598598,24,614
"b3698",-0.702691139803313,25,614
"b3699",-0.700277868361169,26,614
"b3700",-0.697932016417598,27,614
"b3701",-0.695619129363849,28,614
"b3702",-0.693331888806974,29,614
"b3703",-0.691042334565252,30,614
"b3704",-0.688785892671098,31,614
"b3705",-0.686584726572473,32,614
"b3706",-0.684464577879442,33,614
"b3707",-0.682371610009797,34,614
"b3708",-0.680278471950419,35,614
"b3709",-0.678181758831584,36,614
"b3710",-0.676122061796136,37,614
"b3711",-0.674059359089772,38,614
"b3712",-0.672027729181907,39,614
"b3713",-0.670020503365801,40,614
"b3714",-0.667956768033057,41,614
"b3715",-0.665875005773163,42,614
"b3716",-0.663809613950173,43,614
"b3717",-0.66180725988187,44,614
"b3718",-0.659792526929291,45,614
"b3719",-0.657772684907824,46,614
"b3720",-0.655810563132802,47,614
"b3721",-0.653884111032242,48,614
"b3722",-0.651928609698789,49,614
"b3723",-0.650003366372168,50,614
"b3724",-0.831621620904762,2,602
"b3725",-0.815091856308117,3,602
"b3726",-0.802896057711502,4,602
"b3727",-0.793195116790205,5,602
"b3728",-0.78471835538749,6,602
"b3729",-0.777184737743033,7,602
"b3730",-0.770844598054078,8,602
"b3731",-0.765242088065863,9,602
"b3732",-0.760125416771326,10,602
"b3733",-0.755494615285277,11,602
"b3734",-0.751447277408767,12,602
"b3735",-0.747334836018601,13,602
"b3736",-0.743515304156222,14,602
"b3737",-0.739863298275654,15,602
"b3738",-0.736292600708169,16,602
"b3739",-0.732882944485796,17,602
"b3740",-0.729532267961892,18,602
"b3741",-0.72627250774221,19,602
"b3742",-0.723181786404521,20,602
"b3743",-0.720203003437607,21,602
"b3744",-0.71735611087151,22,602
"b3745",-0.714535293559989,23,602
"b3746",-0.711869316576992,24,602
"b3747",-0.709312400654559,25,602
"b3748",-0.706807898133011,26,602
"b3749",-0.704328324506678,27,602
"b3750",-0.701908341168847,28,602
"b3751",-0.69950545562204,29,602
"b3752",-0.697157779257453,30,602
"b3753",-0.694763324129916,31,602
"b3754",-0.692418376914454,32,602
"b3755",-0.690115225845828,33,602
"b3756",-0.687828174887598,34,602
"b3757",-0.68549419991656,35,602
"b3758",-0.683295930430131,36,602
"b3759",-0.681152989114854,37,602
"b3760",-0.679016562360851,38,602
"b3761",-0.67691963384252,39,602
"b3762",-0.674860682094054,40,602
"b3763",-0.672771948723726,41,602
"b3764",-0.670675897348831,42,602
"b3765",-0.668618170983842,43,602
"b3766",-0.666568267136438,44,602
"b3767",-0.664536347939394,45,602
"b3768",-0.6625299435422,46,602
"b3769",-0.660497032747987,47,602
"b3770",-0.658413614701187,48,602
"b3771",-0.656324643551222,49,602
"b3772",-0.654238689062049,50,602
"b3773",-0.818389482826564,2,592
"b3774",-0.800325593785364,3,592
"b3775",-0.788561427026511,4,592
"b3776",-0.779288159315722,5,592
"b3777",-0.771955199448666,6,592
"b3778",-0.765399623892314,7,592
"b3779",-0.759455117199424,8,592
"b3780",-0.754103783126857,9,592
"b3781",-0.748998113129229,10,592
"b3782",-0.744332458591363,11,592
"b3783",-0.739861153066825,12,592
"b3784",-0.73577721133875,13,592
"b3785",-0.731811484860744,14,592
"b3786",-0.7282310479891,15,592
"b3787",-0.724787732920418,16,592
"b3788",-0.72142316777423,17,592
"b3789",-0.718153814491561,18,592
"b3790",-0.714990680777712,19,592
"b3791",-0.712024796344731,20,592
"b3792",-0.709116114990713,21,592
"b3793",-0.706280201800679,22,592
"b3794",-0.703565904889048,23,592
"b3795",-0.701007994661056,24,592
"b3796",-0.698544809584168,25,592
"b3797",-0.696118873132196,26,592
"b3798",-0.693695141313808,27,592
"b3799",-0.691350459693943,28,592
"b3800",-0.689050690714879,29,592
"b3801",-0.686809010307979,30,592
"b3802",-0.684623541445154,31,592
"b3803",-0.682422250215328,32,592
"b3804",-0.680272156690156,33,592
"b3805",-0.67812356107889,34,592
"b3806",-0.675979006091437,35,592
"b3807",-0.673896990638185,36,592
"b3808",-0.671828885339397,37,592
"b3809",-0.669772962048254,38,592
"b3810",-0.667755563524525,39,592
"b3811",-0.665756129686549,40,592
"b3812",-0.663705527367919,41,592
"b3813",-0.661647048461388,42,592
"b3814",-0.659598678532417,43,592
"b3815",-0.657550037544925,44,592
"b3816",-0.655549931662411,45,592
"b3817",-0.653537633985753,46,592
"b3818",-0.651539542858978,47,592
"b3819",-0.649527057210414,48,592
"b3820",-0.647500650659972,49,592
"b3821",-0.645469593491553,50,592
"b3822",-0.808836584679707,2,505
"b3823",-0.799294316516901,3,505
"b3824",-0.789886386632958,4,505
"b3825",-0.782255656713993,5,505
"b3826",-0.775668541063764,6,505
"b3827",-0.769288277084564,7,505
"b3828",-0.763485611572942,8,505
"b3829",-0.757923398497181,9,505
"b3830",-0.752845428913097,10,505
"b3831",-0.748076998811763,11,505
"b3832",-0.743641939633908,12,505
"b3833",-0.739540767624691,13,505
"b3834",-0.735595015754144,14,505
"b3835",-0.731971324302248,15,505
"b3836",-0.728373770829932,16,505
"b3837",-0.724915783395761,17,505
"b3838",-0.721654046801393,18,505
"b3839",-0.718412544386899,19,505
"b3840",-0.715337310235499,20,505
"b3841",-0.71241460651078,21,505
"b3842",-0.709533284681367,22,505
"b3843",-0.706769233392215,23,505
"b3844",-0.704183965994813,24,505
"b3845",-0.701652480778541,25,505
"b3846",-0.69909559583138,26,505
"b3847",-0.69665473749075,27,505
"b3848",-0.694297185771612,28,505
"b3849",-0.691918084382164,29,505
"b3850",-0.689480252509561,30,505
"b3851",-0.687076305815611,31,505
"b3852",-0.684719215147294,32,505
"b3853",-0.68235969728973,33,505
"b3854",-0.680037748841852,34,505
