"","b","X","N"
"b3101",-0.637932771870158,16,1830
"b3102",-0.632931081537685,17,1830
"b3103",-0.628270593072463,18,1830
"b3104",-0.623950945940135,19,1830
"b3105",-0.619866912781184,20,1830
"b3106",-0.616184059850883,21,1830
"b3107",-0.612765730946748,22,1830
"b3108",-0.609566358525416,23,1830
"b3109",-0.606354479724825,24,1830
"b3110",-0.603414655727942,25,1830
"b3111",-0.600540005810658,26,1830
"b3112",-0.597789658729474,27,1830
"b3113",-0.595157143181409,28,1830
"b3114",-0.592578642503265,29,1830
"b3115",-0.589994866710877,30,1830
"b3116",-0.587339427520716,31,1830
"b3117",-0.584822959105186,32,1830
"b3118",-0.582304516212723,33,1830
"b3119",-0.579862709011172,34,1830
"b3120",-0.57745301592366,35,1830
"b3121",-0.575074181288621,36,1830
"b3122",-0.572785279043647,37,1830
"b3123",-0.570539736394002,38,1830
"b3124",-0.568335831820904,39,1830
"b3125",-0.566093905164047,40,1830
"b3126",-0.563862772867106,41,1830
"b3127",-0.561749956737226,42,1830
"b3128",-0.559658818308039,43,1830
"b3129",-0.557648723065698,44,1830
"b3130",-0.555628741443445,45,1830
"b3131",-0.553676189977581,46,1830
"b3132",-0.551730431895891,47,1830
"b3133",-0.549815123462467,48,1830
"b3134",-0.547801350914789,49,1830
"b3135",-0.545851508136486,50,1830
"b3136",-0.76754219520741,2,2020
"b3137",-0.741676574338566,3,2020
"b3138",-0.723899065158683,4,2020
"b3139",-0.709751160364054,5,2020
"b3140",-0.698255108232259,6,2020
"b3141",-0.68800381060454,7,2020
"b3142",-0.679245649145548,8,2020
"b3143",-0.671549648413799,9,2020
"b3144",-0.664358293567679,10,2020
"b3145",-0.657743137578126,11,2020
"b3146",-0.651455028626956,12,2020
"b3147",-0.645536341926023,13,2020
"b3148",-0.640002532619408,14,2020
"b3149",-0.635190432773576,15,2020
"b3150",-0.630603029838115,16,2020
"b3151",-0.626148528381936,17,2020
"b3152",-0.621817017179765,18,2020
"b3153",-0.617718660286115,19,2020
"b3154",-0.613871466799446,20,2020
"b3155",-0.610218723197768,21,2020
"b3156",-0.606682433914433,22,2020
"b3157",-0.603227265462761,23,2020
"b3158",-0.600061974538074,24,2020
"b3159",-0.596970292692774,25,2020
"b3160",-0.593951039950315,26,2020
"b3161",-0.591065989551062,27,2020
"b3162",-0.588278129700731,28,2020
"b3163",-0.585539507570941,29,2020
"b3164",-0.582794148830609,30,2020
"b3165",-0.580175372788144,31,2020
"b3166",-0.577592540275023,32,2020
"b3167",-0.575047450240719,33,2020
"b3168",-0.572544758954747,34,2020
"b3169",-0.570105261864012,35,2020
"b3170",-0.567676993492212,36,2020
"b3171",-0.56525754373294,37,2020
"b3172",-0.562866267021792,38,2020
"b3173",-0.560598001502873,39,2020
"b3174",-0.558348197683947,40,2020
"b3175",-0.555973829868872,41,2020
"b3176",-0.553618337016313,42,2020
"b3177",-0.5512603409683,43,2020
"b3178",-0.548871415014624,44,2020
"b3179",-0.546503543367751,45,2020
"b3180",-0.544173638576804,46,2020
"b3181",-0.541858984584522,47,2020
"b3182",-0.53950211493772,48,2020
"b3183",-0.537314696702422,49,2020
"b3184",-0.535188168190389,50,2020
"b3185",-0.785279268912684,2,2243
"b3186",-0.764820552361335,3,2243
"b3187",-0.749424732473581,4,2243
"b3188",-0.736404629996978,5,2243
"b3189",-0.724200336390959,6,2243
"b3190",-0.713300017055813,7,2243
"b3191",-0.70375405530348,8,2243
"b3192",-0.694972866888515,9,2243
"b3193",-0.687132318082798,10,2243
"b3194",-0.679765125710059,11,2243
"b3195",-0.672958617104348,12,2243
"b3196",-0.666745667441364,13,2243
"b3197",-0.660852102015585,14,2243
"b3198",-0.655618092833998,15,2243
"b3199",-0.650722867363997,16,2243
"b3200",-0.646160318804083,17,2243
"b3201",-0.641774924094278,18,2243
"b3202",-0.637664990953429,19,2243
"b3203",-0.633602744145964,20,2243
"b3204",-0.629719384728758,21,2243
"b3205",-0.626032442157904,22,2243
"b3206",-0.622555055108623,23,2243
"b3207",-0.619129349799995,24,2243
"b3208",-0.615908848570232,25,2243
"b3209",-0.61267332043516,26,2243
"b3210",-0.609696597317016,27,2243
"b3211",-0.60672556493022,28,2243
"b3212",-0.603843037049343,29,2243
"b3213",-0.600994666787966,30,2243
"b3214",-0.59811266064922,31,2243
"b3215",-0.595333247426269,32,2243
"b3216",-0.592624224482322,33,2243
"b3217",-0.590002558113945,34,2243
"b3218",-0.587379589388334,35,2243
"b3219",-0.584833344178758,36,2243
"b3220",-0.582286561305542,37,2243
"b3221",-0.579813962361648,38,2243
"b3222",-0.577325561220341,39,2243
"b3223",-0.574879614503396,40,2243
"b3224",-0.572442138912695,41,2243
"b3225",-0.570024107385812,42,2243
"b3226",-0.567622096261554,43,2243
"b3227",-0.565216573212107,44,2243
"b3228",-0.562900457702884,45,2243
"b3229",-0.560484705057374,46,2243
"b3230",-0.558035052548108,47,2243
"b3231",-0.555666926390174,48,2243
"b3232",-0.553229256471598,49,2243
"b3233",-0.550867936043192,50,2243
"b3234",-0.769682536589352,2,1802
"b3235",-0.747433695113512,3,1802
"b3236",-0.730429171882089,4,1802
"b3237",-0.719534616380647,5,1802
"b3238",-0.709484714240071,6,1802
"b3239",-0.701042692075131,7,1802
"b3240",-0.694202970510247,8,1802
"b3241",-0.688460018463548,9,1802
"b3242",-0.682972738646641,10,1802
"b3243",-0.677862858940196,11,1802
"b3244",-0.672632241741515,12,1802
"b3245",-0.667799861283562,13,1802
"b3246",-0.663097343472035,14,1802
"b3247",-0.658605312727207,15,1802
"b3248",-0.654338405438049,16,1802
"b3249",-0.65020769080756,17,1802
"b3250",-0.646171214398105,18,1802
"b3251",-0.642359336556348,19,1802
"b3252",-0.638664294769142,20,1802
"b3253",-0.634942082700326,21,1802
"b3254",-0.631511282759174,22,1802
"b3255",-0.628231595804729,23,1802
"b3256",-0.625002728488517,24,1802
"b3257",-0.621709917753894,25,1802
"b3258",-0.618480971434927,26,1802
"b3259",-0.615354708085519,27,1802
"b3260",-0.612377670476277,28,1802
"b3261",-0.609466237605101,29,1802
"b3262",-0.606598623708254,30,1802
"b3263",-0.603949505853268,31,1802
"b3264",-0.601389230698388,32,1802
"b3265",-0.598851946859226,33,1802
"b3266",-0.596362436341779,34,1802
"b3267",-0.59396488271181,35,1802
"b3268",-0.591563209465746,36,1802
"b3269",-0.589212787450589,37,1802
"b3270",-0.586985970983817,38,1802
"b3271",-0.584706935697373,39,1802
"b3272",-0.582442074205341,40,1802
"b3273",-0.580171113537846,41,1802
"b3274",-0.577888420831163,42,1802
"b3275",-0.57552753819974,43,1802
"b3276",-0.573317886572865,44,1802
"b3277",-0.571200342127804,45,1802
"b3278",-0.569055487048525,46,1802
"b3279",-0.566937839641642,47,1802
"b3280",-0.564862352575509,48,1802
"b3281",-0.562702859375424,49,1802
"b3282",-0.560628231542314,50,1802
"b3283",-0.772930239585532,2,1826
"b3284",-0.75706072797276,3,1826
"b3285",-0.742445316893002,4,1826
"b3286",-0.730477553069367,5,1826
"b3287",-0.719410409571402,6,1826
"b3288",-0.709437281618772,7,1826
"b3289",-0.700367566562137,8,1826
"b3290",-0.692330851400308,9,1826
"b3291",-0.685300789777332,10,1826
"b3292",-0.678762677377112,11,1826
"b3293",-0.672649496969353,12,1826
"b3294",-0.667085200952578,13,1826
"b3295",-0.661884369985005,14,1826
"b3296",-0.657035421727832,15,1826
"b3297",-0.652534340483509,16,1826
"b3298",-0.648295141813205,17,1826
"b3299",-0.644478237731641,18,1826
"b3300",-0.640824812274215,19,1826
"b3301",-0.637224273630202,20,1826
"b3302",-0.63392666163851,21,1826
"b3303",-0.63091271123625,22,1826
"b3304",-0.62792029815623,23,1826
"b3305",-0.625035279531021,24,1826
"b3306",-0.622212625324104,25,1826
"b3307",-0.619297344178839,26,1826
"b3308",-0.616424716215439,27,1826
"b3309",-0.613738198999575,28,1826
"b3310",-0.610955415075739,29,1826
"b3311",-0.608134088014163,30,1826
"b3312",-0.605329909737665,31,1826
"b3313",-0.602679851707958,32,1826
"b3314",-0.600045622695515,33,1826
"b3315",-0.597395402768235,34,1826
"b3316",-0.594729052452922,35,1826
"b3317",-0.592059474760545,36,1826
"b3318",-0.589494200896358,37,1826
"b3319",-0.58701611474123,38,1826
"b3320",-0.584676191704867,39,1826
"b3321",-0.582397849720075,40,1826
"b3322",-0.580129922103123,41,1826
"b3323",-0.577767861635927,42,1826
"b3324",-0.575458959204196,43,1826
"b3325",-0.573136048969461,44,1826
"b3326",-0.570891523323748,45,1826
"b3327",-0.568539435648355,46,1826
"b3328",-0.566107107646199,47,1826
"b3329",-0.56364817361937,48,1826
"b3330",-0.561109720599719,49,1826
"b3331",-0.558604169001559,50,1826
"b3332",-0.798165785921379,2,2330
"b3333",-0.780013260263997,3,2330
"b3334",-0.763729019813345,4,2330
"b3335",-0.749831468372329,5,2330
"b3336",-0.7382267912908,6,2330
"b3337",-0.727639539566811,7,2330
"b3338",-0.719046366785225,8,2330
"b3339",-0.711171442908616,9,2330
"b3340",-0.703989734047936,10,2330
"b3341",-0.697172129747353,11,2330
"b3342",-0.690930767888358,12,2330
"b3343",-0.684952010125025,13,2330
"b3344",-0.679436460411483,14,2330
"b3345",-0.674671469418766,15,2330
"b3346",-0.670022308146722,16,2330
"b3347",-0.665672719427329,17,2330
"b3348",-0.661514755964528,18,2330
"b3349",-0.657706481047379,19,2330
"b3350",-0.65405508203619,20,2330
"b3351",-0.65070337266922,21,2330
"b3352",-0.647635246653498,22,2330
"b3353",-0.644741479640759,23,2330
"b3354",-0.642046748244794,24,2330
"b3355",-0.639504503615089,25,2330
"b3356",-0.63697291849624,26,2330
"b3357",-0.634507068781828,27,2330
"b3358",-0.632056931235823,28,2330
"b3359",-0.62962792085053,29,2330
"b3360",-0.627201777496784,30,2330
"b3361",-0.624780884007809,31,2330
"b3362",-0.622375631322639,32,2330
"b3363",-0.619928147789514,33,2330
"b3364",-0.61745387323262,34,2330
"b3365",-0.615125040643776,35,2330
"b3366",-0.612865424357227,36,2330
"b3367",-0.610581706862057,37,2330
"b3368",-0.60825612153271,38,2330
"b3369",-0.605976350306916,39,2330
"b3370",-0.60371104905333,40,2330
"b3371",-0.601375941101071,41,2330
"b3372",-0.59908793856573,42,2330
"b3373",-0.596818963286889,43,2330
"b3374",-0.594625263159404,44,2330
"b3375",-0.592445782313047,45,2330
"b3376",-0.590231381770117,46,2330
"b3377",-0.588093643742608,47,2330
"b3378",-0.586015217205968,48,2330
"b3379",-0.583879676468003,49,2330
"b3380",-0.581838088256941,50,2330
"b3381",-0.775594184703647,2,2241
"b3382",-0.753780902033726,3,2241
"b3383",-0.736384696340719,4,2241
"b3384",-0.724655199891609,5,2241
"b3385",-0.715204788257808,6,2241
"b3386",-0.707036499559113,7,2241
"b3387",-0.699610781640623,8,2241
"b3388",-0.692802551098164,9,2241
"b3389",-0.686053985728024,10,2241
"b3390",-0.679659624235045,11,2241
"b3391",-0.673864995064906,12,2241
"b3392",-0.668359813596315,13,2241
"b3393",-0.663078998875185,14,2241
"b3394",-0.658264665309485,15,2241
"b3395",-0.653829058855354,16,2241
"b3396",-0.649518411335528,17,2241
"b3397",-0.645473795899131,18,2241
"b3398",-0.641616590854943,19,2241
"b3399",-0.638143113962019,20,2241
"b3400",-0.635011331658745,21,2241
"b3401",-0.631892015288271,22,2241
"b3402",-0.628868009001618,23,2241
"b3403",-0.6257978755934,24,2241
"b3404",-0.622682329398321,25,2241
"b3405",-0.61965943095972,26,2241
"b3406",-0.616749672001834,27,2241
"b3407",-0.613846095177094,28,2241
"b3408",-0.611065498473324,29,2241
"b3409",-0.608173995927866,30,2241
"b3410",-0.605230434464084,31,2241
"b3411",-0.602348633577601,32,2241
"b3412",-0.599519232138041,33,2241
"b3413",-0.596804248877027,34,2241
"b3414",-0.594115662079894,35,2241
"b3415",-0.591492668766264,36,2241
"b3416",-0.588975271543748,37,2241
"b3417",-0.586550754706704,38,2241
"b3418",-0.58431712935247,39,2241
"b3419",-0.582007552476399,40,2241
"b3420",-0.579677275085945,41,2241
"b3421",-0.577434932310624,42,2241
"b3422",-0.575216546146402,43,2241
"b3423",-0.57317256076476,44,2241
"b3424",-0.571109939320083,45,2241
"b3425",-0.568980449402497,46,2241
"b3426",-0.566826984082019,47,2241
"b3427",-0.564690657117575,48,2241
"b3428",-0.562741246076752,49,2241
"b3429",-0.560823036588197,50,2241
"b3430",-0.767964505033172,2,2936
"b3431",-0.75294943839456,3,2936
"b3432",-0.739028312626232,4,2936
"b3433",-0.729325982068076,5,2936
"b3434",-0.721080931585731,6,2936
"b3435",-0.713053268882416,7,2936
"b3436",-0.70554406860494,8,2936
"b3437",-0.698733312871891,9,2936
"b3438",-0.692072314309235,10,2936
"b3439",-0.685631160528756,11,2936
"b3440",-0.679329162708671,12,2936
"b3441",-0.673426256668448,13,2936
"b3442",-0.667851865108683,14,2936
"b3443",-0.66267012970339,15,2936
"b3444",-0.657753317776127,16,2936
"b3445",-0.653032029151045,17,2936
"b3446",-0.648498921247301,18,2936
"b3447",-0.64423482760397,19,2936
"b3448",-0.640016352871843,20,2936
"b3449",-0.636027497100216,21,2936
"b3450",-0.632249548840053,22,2936
"b3451",-0.628616748351629,23,2936
"b3452",-0.625132301534631,24,2936
"b3453",-0.621755282338468,25,2936
"b3454",-0.6183759483069,26,2936
"b3455",-0.615164005868331,27,2936
"b3456",-0.61196533675908,28,2936
"b3457",-0.608807631884008,29,2936
"b3458",-0.605774115166329,30,2936
"b3459",-0.602807372645619,31,2936
"b3460",-0.59977402496242,32,2936
"b3461",-0.596914491399228,33,2936
"b3462",-0.59403131388409,34,2936
"b3463",-0.591299043287471,35,2936
"b3464",-0.588596446867337,36,2936
"b3465",-0.585941579171529,37,2936
"b3466",-0.583297081050722,38,2936
"b3467",-0.580645364286747,39,2936
"b3468",-0.578026749869299,40,2936
"b3469",-0.575391819928819,41,2936
"b3470",-0.57284527530648,42,2936
"b3471",-0.570364324434701,43,2936
"b3472",-0.567944641934058,44,2936
"b3473",-0.565511176372645,45,2936
"b3474",-0.563181241254115,46,2936
"b3475",-0.560800577941546,47,2936
"b3476",-0.558465869116141,48,2936
"b3477",-0.556069506880507,49,2936
"b3478",-0.553761763807267,50,2936
"b3479",-0.774591806927968,2,2751
"b3480",-0.750156191755758,3,2751
"b3481",-0.733980439110092,4,2751
"b3482",-0.720013992717696,5,2751
"b3483",-0.709294946109849,6,2751
"b3484",-0.700337487924668,7,2751
"b3485",-0.692251637734319,8,2751
"b3486",-0.684659105723787,9,2751
"b3487",-0.67757578450964,10,2751
"b3488",-0.671183208269469,11,2751
"b3489",-0.665565850149589,12,2751
"b3490",-0.660148592174697,13,2751
"b3491",-0.654963768966877,14,2751
"b3492",-0.649960166170922,15,2751
"b3493",-0.645410168729159,16,2751
"b3494",-0.641162113333499,17,2751
"b3495",-0.636991155130187,18,2751
"b3496",-0.632906077001659,19,2751
"b3497",-0.628933201682318,20,2751
"b3498",-0.625255114909254,21,2751
"b3499",-0.62179418476429,22,2751
"b3500",-0.618482342488431,23,2751
"b3501",-0.615373962395656,24,2751
"b3502",-0.612407488876616,25,2751
"b3503",-0.609528789240597,26,2751
"b3504",-0.606720672492138,27,2751
"b3505",-0.603884113734177,28,2751
"b3506",-0.601037196210857,29,2751
"b3507",-0.598308642099903,30,2751
"b3508",-0.595598440694059,31,2751
"b3509",-0.592888622389745,32,2751
"b3510",-0.590232830454851,33,2751
"b3511",-0.587547154620361,34,2751
"b3512",-0.584913826737393,35,2751
"b3513",-0.582314303448731,36,2751
"b3514",-0.579769231163334,37,2751
"b3515",-0.577192986526542,38,2751
"b3516",-0.574691486810735,39,2751
"b3517",-0.572281743504746,40,2751
"b3518",-0.569918554133346,41,2751
"b3519",-0.567540004297843,42,2751
"b3520",-0.565048032848613,43,2751
"b3521",-0.5626250367295,44,2751
"b3522",-0.56027254049415,45,2751
"b3523",-0.558019112430685,46,2751
"b3524",-0.555815983240411,47,2751
"b3525",-0.553629576649733,48,2751
"b3526",-0.551427958863339,49,2751
"b3527",-0.549265793810173,50,2751
"b3528",-0.795025219893836,2,662
"b3529",-0.77954935568319,3,662
"b3530",-0.766358355857807,4,662
"b3531",-0.755017087792288,5,662
"b3532",-0.746373334310506,6,662
"b3533",-0.738724961131868,7,662
"b3534",-0.732006123009728,8,662
"b3535",-0.725999620756805,9,662
"b3536",-0.72045131690746,10,662
"b3537",-0.71543267305356,11,662
"b3538",-0.710891543624064,12,662
"b3539",-0.706767754318378,13,662
"b3540",-0.702911338076267,14,662
"b3541",-0.69926136411243,15,662
"b3542",-0.695893299608211,16,662
"b3543",-0.692624964601521,17,662
"b3544",-0.68956994244426,18,662
"b3545",-0.686555459232478,19,662
"b3546",-0.683599367219495,20,662
"b3547",-0.680718770134669,21,662
"b3548",-0.677963158539571,22,662
"b3549",-0.675254605650545,23,662
"b3550",-0.672639896169643,24,662
"b3551",-0.670152244351282,25,662
"b3552",-0.667679585328516,26,662
"b3553",-0.6651898502586,27,662
"b3554",-0.662826654993973,28,662
"b3555",-0.660436294240545,29,662
"b3556",-0.65814710365694,30,662
"b3557",-0.655782252333741,31,662
"b3558",-0.653399923080237,32,662
"b3559",-0.651086374295124,33,662
"b3560",-0.648813429794354,34,662
"b3561",-0.646405753163082,35,662
"b3562",-0.643985836331989,36,662
"b3563",-0.641530814893692,37,662
"b3564",-0.639132886232625,38,662
"b3565",-0.636689722961866,39,662
"b3566",-0.634222905806232,40,662
"b3567",-0.631689637645189,41,662
"b3568",-0.629379831825723,42,662
"b3569",-0.62706633394518,43,662
"b3570",-0.624890476625801,44,662
"b3571",-0.622695534072763,45,662
"b3572",-0.620524959599825,46,662
"b3573",-0.618217818451547,47,662
"b3574",-0.615768700045087,48,662
"b3575",-0.613439972070372,49,662
"b3576",-0.611295148393114,50,662
"b3577",-0.811209308199248,2,710
"b3578",-0.789773480593239,3,710
"b3579",-0.774412554988189,4,710
"b3580",-0.763351071666504,5,710
"b3581",-0.753958669863991,6,710
"b3582",-0.746134626475584,7,710
"b3583",-0.739750664535454,8,710
"b3584",-0.733958913366709,9,710
"b3585",-0.729057222701995,10,710
"b3586",-0.72456899945222,11,710
"b3587",-0.720224604505648,12,710
"b3588",-0.7161685173285,13,710
"b3589",-0.712326256073972,14,710
"b3590",-0.708645760025529,15,710
"b3591",-0.705153474493161,16,710
"b3592",-0.701716830168732,17,710
"b3593",-0.698374190261637,18,710
"b3594",-0.695189265804222,19,710
"b3595",-0.691985311846144,20,710
"b3596",-0.688695417620989,21,710
"b3597",-0.685502071839557,22,710
"b3598",-0.682410878519514,23,710
"b3599",-0.679481889982135,24,710
"b3600",-0.676697963706445,25,710
"b3601",-0.673961110817915,26,710
"b3602",-0.671112822647971,27,710
"b3603",-0.668267708088092,28,710
"b3604",-0.665542953538729,29,710
"b3605",-0.662871975724616,30,710
"b3606",-0.660193741217142,31,710
"b3607",-0.657582952178686,32,710
"b3608",-0.654963173183425,33,710
"b3609",-0.652407332220459,34,710
"b3610",-0.649981885993026,35,710
"b3611",-0.647591989119502,36,710
"b3612",-0.645093365865214,37,710
"b3613",-0.642677346229034,38,710
"b3614",-0.640281133829622,39,710
"b3615",-0.638030489025824,40,710
"b3616",-0.635803340600967,41,710
"b3617",-0.63345359254783,42,710
"b3618",-0.631154860190607,43,710
"b3619",-0.628813939487024,44,710
"b3620",-0.626391251503119,45,710
"b3621",-0.624019337937816,46,710
"b3622",-0.621718836947712,47,710
"b3623",-0.619304537819204,48,710
"b3624",-0.616973594758344,49,710
"b3625",-0.614700354403963,50,710
"b3626",-0.800557313460875,2,844
"b3627",-0.786198834964025,3,844
"b3628",-0.773256903084342,4,844
"b3629",-0.763219889206747,5,844
"b3630",-0.755826447225826,6,844
"b3631",-0.749108009380961,7,844
"b3632",-0.742282705332591,8,844
"b3633",-0.736099086790155,9,844
"b3634",-0.730380887726896,10,844
"b3635",-0.724839650570833,11,844
"b3636",-0.719509984441821,12,844
"b3637",-0.714484532083716,13,844
"b3638",-0.709832327569004,14,844
"b3639",-0.705277809273841,15,844
"b3640",-0.700798197557872,16,844
"b3641",-0.696653756110548,17,844
"b3642",-0.692763200307802,18,844
"b3643",-0.689201770590131,19,844
"b3644",-0.685914982061564,20,844
"b3645",-0.682712515489068,21,844
"b3646",-0.679718528178883,22,844
"b3647",-0.676727347431151,23,844
"b3648",-0.673880072380471,24,844
"b3649",-0.671094488000256,25,844
"b3650",-0.66837987460699,26,844
"b3651",-0.665687589678702,27,844
"b3652",-0.6630509247764,28,844
"b3653",-0.660531097048295,29,844
"b3654",-0.658054430674751,30,844
"b3655",-0.655679619768774,31,844
"b3656",-0.653306376953203,32,844
"b3657",-0.650932215795526,33,844
"b3658",-0.64855691124722,34,844
"b3659",-0.646217962539824,35,844
"b3660",-0.643920968113856,36,844
"b3661",-0.64166748374587,37,844
"b3662",-0.639341621727862,38,844
"b3663",-0.636979456674091,39,844
"b3664",-0.634647215595636,40,844
"b3665",-0.632495990114723,41,844
"b3666",-0.630259212840295,42,844
"b3667",-0.628080300869839,43,844
"b3668",-0.625880437089374,44,844
"b3669",-0.623634913705955,45,844
"b3670",-0.621358965687975,46,844
"b3671",-0.61906887734375,47,844
"b3672",-0.616925623556798,48,844
"b3673",-0.614732273241681,49,844
"b3674",-0.612576415919948,50,844
"b3675",-0.822021556707352,2,614
"b3676",-0.804288579645815,3,614
"b3677",-0.791212947325696,4,614
"b3678",-0.781638530018765,5,614
"b3679",-0.774206250062612,6,614
"b3680",-0.767297152198655,7,614
"b3681",-0.761156801981939,8,614
"b3682",-0.755553558595221,9,614
"b3683",-0.750252987807025,10,614
"b3684",-0.745489509440281,11,614
"b3685",-0.740885074606525,12,614
"b3686",-0.736521463209157,13,614
"b3687",-0.732341698608601,14,614
"b3688",-0.728255884385967,15,614
"b3689",-0.724216868588111,16,614
"b3690",-0.720496730269416,17,614
"b3691",-0.71694422820687,18,614
"b3692",-0.713680891276,19,614
"b3693",-0.710493401551129,20,614
"b3694",-0.70727164556532,21,614
"b3695",-0.70415196510029,22,614
"b3696",-0.701016327203147,23,614
"b3697",-0.697972537403379,24,614
"b3698",-0.694993159029601,25,614
"b3699",-0.691928834303044,26,614
"b3700",-0.688996514274652,27,614
"b3701",-0.686084840848393,28,614
"b3702",-0.683322934391836,29,614
"b3703",-0.680514444551754,30,614
"b3704",-0.67764319726328,31,614
"b3705",-0.674843600796905,32,614
"b3706",-0.672229174696359,33,614
"b3707",-0.669689520695003,34,614
"b3708",-0.667161823847418,35,614
"b3709",-0.664594652520148,36,614
"b3710",-0.662064982261948,37,614
"b3711",-0.659524911985046,38,614
"b3712",-0.656925423041951,39,614
"b3713",-0.654461015356493,40,614
"b3714",-0.651838026381359,41,614
"b3715",-0.649088241120075,42,614
"b3716",-0.646393686284525,43,614
"b3717",-0.643845665435204,44,614
"b3718",-0.641317878003398,45,614
"b3719",-0.638801776294312,46,614
"b3720",-0.636283353937504,47,614
"b3721",-0.633839322398221,48,614
"b3722",-0.631284042012868,49,614
"b3723",-0.628726207249877,50,614
"b3724",-0.837768359044569,2,602
"b3725",-0.821028056655349,3,602
"b3726",-0.808461962345391,4,602
"b3727",-0.798258273844413,5,602
"b3728",-0.78906400236831,6,602
"b3729",-0.780770407208751,7,602
"b3730",-0.773808730211832,8,602
"b3731",-0.767713182113187,9,602
"b3732",-0.762050451858262,10,602
"b3733",-0.757089475032583,11,602
"b3734",-0.75304341878627,12,602
"b3735",-0.74883093619673,13,602
"b3736",-0.744999701597478,14,602
"b3737",-0.741400194308856,15,602
"b3738",-0.737856043506682,16,602
"b3739",-0.73452116913554,17,602
"b3740",-0.731072570781242,18,602
"b3741",-0.727715142915236,19,602
"b3742",-0.724424516817563,20,602
"b3743",-0.721200676911909,21,602
"b3744",-0.718174067778327,22,602
"b3745",-0.715239254544219,23,602
"b3746",-0.712380169747188,24,602
"b3747",-0.709604821249347,25,602
"b3748",-0.706882438002853,26,602
"b3749",-0.704118702694534,27,602
"b3750",-0.701394277419871,28,602
"b3751",-0.698670196392055,29,602
"b3752",-0.696059116059863,30,602
"b3753",-0.693333909536436,31,602
"b3754",-0.690606479625231,32,602
"b3755",-0.687983474669224,33,602
"b3756",-0.685312998071833,34,602
"b3757",-0.682603150442817,35,602
"b3758",-0.680093308790603,36,602
"b3759",-0.677676880943204,37,602
"b3760",-0.675167402847011,38,602
"b3761",-0.672723518971374,39,602
"b3762",-0.670306658156152,40,602
"b3763",-0.667877436608463,41,602
"b3764",-0.665279178165162,42,602
"b3765",-0.662826956670027,43,602
"b3766",-0.660393389339735,44,602
"b3767",-0.657934629802625,45,602
"b3768",-0.655531369664982,46,602
"b3769",-0.653028598691415,47,602
"b3770",-0.650444747373424,48,602
"b3771",-0.647852259678751,49,602
"b3772",-0.645245405130986,50,602
"b3773",-0.824345358590046,2,592
"b3774",-0.80515279934064,3,592
"b3775",-0.792697545629913,4,592
"b3776",-0.782835562401962,5,592
"b3777",-0.775116262302841,6,592
"b3778",-0.768131515507777,7,592
"b3779",-0.761591064595904,8,592
"b3780",-0.755631764126532,9,592
"b3781",-0.749938448795348,10,592
"b3782",-0.744748117263464,11,592
"b3783",-0.739749186742139,12,592
"b3784",-0.735325870849354,13,592
"b3785",-0.731030230956402,14,592
"b3786",-0.727175953042599,15,592
"b3787",-0.723525640427633,16,592
"b3788",-0.720043530710901,17,592
"b3789",-0.716763466797649,18,592
"b3790",-0.713491187834923,19,592
"b3791",-0.710473442637572,20,592
"b3792",-0.70753118154637,21,592
"b3793",-0.704708553286443,22,592
"b3794",-0.702024795764711,23,592
"b3795",-0.699494747006253,24,592
"b3796",-0.696958569610963,25,592
"b3797",-0.694323706645992,26,592
"b3798",-0.691670553827714,27,592
"b3799",-0.689111667466548,28,592
"b3800",-0.686659326172966,29,592
"b3801",-0.684269526164451,30,592
"b3802",-0.681958824991548,31,592
"b3803",-0.679589892874176,32,592
"b3804",-0.677248666525769,33,592
"b3805",-0.674855210430978,34,592
"b3806",-0.672591274641779,35,592
"b3807",-0.670384695319322,36,592
"b3808",-0.668282029070059,37,592
"b3809",-0.666129095907856,38,592
"b3810",-0.664064794709213,39,592
"b3811",-0.662048516635913,40,592
"b3812",-0.659875378717838,41,592
"b3813",-0.657673626698951,42,592
"b3814",-0.655473919330302,43,592
"b3815",-0.653226985238067,44,592
"b3816",-0.651062154561284,45,592
"b3817",-0.648886395748804,46,592
"b3818",-0.646680325577858,47,592
"b3819",-0.644446673520191,48,592
"b3820",-0.642184391210023,49,592
"b3821",-0.639887622722267,50,592
"b3822",-0.810118413995606,2,505
"b3823",-0.801427889304818,3,505
"b3824",-0.791971274200115,4,505
"b3825",-0.784097695828611,5,505
"b3826",-0.777433848235942,6,505
"b3827",-0.770808679196327,7,505
"b3828",-0.764791895682685,8,505
"b3829",-0.75887796631163,9,505
"b3830",-0.753581620062646,10,505
"b3831",-0.748606337038668,11,505
"b3832",-0.743984322916984,12,505
"b3833",-0.739547395785435,13,505
"b3834",-0.735251487811077,14,505
"b3835",-0.73131710407801,15,505
"b3836",-0.72736319484575,16,505
"b3837",-0.723662443353662,17,505
"b3838",-0.720105004486022,18,505
"b3839",-0.716466390399393,19,505
"b3840",-0.712982936467455,20,505
"b3841",-0.709692645434016,21,505
"b3842",-0.706410850534459,22,505
"b3843",-0.70322074301405,23,505
"b3844",-0.70038709159452,24,505
"b3845",-0.697630197667305,25,505
"b3846",-0.69485546705668,26,505
"b3847",-0.692178390858117,27,505
"b3848",-0.689548769077223,28,505
"b3849",-0.686946813568505,29,505
"b3850",-0.684196965723714,30,505
"b3851",-0.681579854082227,31,505
"b3852",-0.679060274965979,32,505
"b3853",-0.676460771342395,33,505
